id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
2463,You have problems pal :D,yes i do . i am not good at doing math .,4,0,0.949261308,0.1,0,0,yAnswer,1
2463,How old are you,i am in my 20s my brother has a son . 😅,4,0,0.998039424,0.1,0,0,Clarify,1
2463,Do you have a job,"i'm the baby in the family , you know the youngest ! no i don't. how are you doing today ?",4,0.134,0.037425272,0.2,0,0,nAnswer,1
2463,I'm not good,neither am i . i try though .,4,0,0.943650246,0.2,0,0,nAnswer,1
2463,I miss my children,i do very much and it is lonely without them . i became a night owl . 😂,4,0.148,0.856017292,0.1,0,0,Emphasis,1
2465,i m fine,fine   are you like animals,2,0.266,0.958972156,0,0,0,whQuestion,1
2465,whats about youuu?,chicken 🐥 hens perch on a wire,2,0,0.083454892,0,0,0,nAnswer,1
2465,ofcourse i like,"Sorry, i don’t understand you. :thinking:",2,0.24,0.440529823,0,0,0,Clarify,1
2465,ilive in clouds,you live in a cloud 🌀,2,0.266,0.982276142,0,0,0,Statement,1
2465,my worldis wonderfull,we must have 🈶 peace within our worldy possessions yes my wife works on cars,2,0.153,0.840744078,0,0,0,Other,1
2465,howold are u?,yes 🉑 my two boys love it,2,0,0.028238581,0,0,0,yAnswer,1
2465,i am a littlegirl,i would love to     give me the details,2,0.206,0.079815418,0,0,0,Statement,1
2466,I don't but i like donuts.,"I like to fish, but I love fish😁",5,0.615,0.928480089,0.2,0.4,0.4,Continuer,1
2466,That's lovely. Do you have a car? I have a ford pinto.,I have a Honda civic.,5,0.183,0.986898899,0,0.3,0.2,Statement,1
2466,cool!,🙂,5,0,0.115952767,0,0,0,Statement,1
2466,I don't have any pets but i like to play call of duty a lot,I have a dog named George.,5,0.071,0.990285814,0,0,0.1,Clarify,1
2466,tats cute,This is all Greek to me.,5,0,0.032180466,0,0,0,Statement,1
2466,i don't know where i'm from,I live in California.,5,0.183,0.98038131,0,0,0,Statement,1
2466,wow,😁,5,0,0.745248079,0,0,0,Statement,1
2467,What’s up?,Peace!,3,0,0.104468122,0,0,0,Statement,1
2467,How are you ?,I'm fine.,3,0,0.998688281,0,0,0,Statement,1
2467,Do you know french?,Yes.,3,0,0.85689193,0,0,0,yAnswer,0
2467,Great. I’m thinking studying french,"I am from the midwest, I love dancing",3,0,0.540719867,0.1,0,0,nAnswer,1
2467,"Source of dance, music",I don't think this guy is a good guy. He's a good guy.,3,0,0.012685962,0.3,0,0,Clarify,1
2467,I play techno music,Is techno music a game or a musical instrument?,3,0.408,0.999932051,0.1,0.3,0,Statement,1
2467,I believe it is an instrument,Are there any other instrument?,3,0.218,0.997813821,0,0,0,ynQuestion,1
2467,Any kind of instrument is fine for techno,Are they exactly the same?,3,0,0.015793364,0,0,0,whQuestion,1
2467,Techno is based on digital sounds usualy,I think techno is a lot of things.,3,0.435,0.999266922,0,0.2,0,Statement,1
2467,Yes,Gosh!,3,0,0.573208928,0,0,0,Statement,1
2467,What else do you do?,I am in the usa. I am in the usa.,3,0,0.79320997,0.5,0,0,Statement,1
2467,Great country,So sad.,3,0,0.045171354,0,0,0,Statement,1
2467,Do you speak spanish?,Un poquito.,3,0,0.997165143,0,0,0,Statement,0
2467,Wow,Good for him.,3,0,0.031484712,0,0,0,Statement,1
2467,I’m studying spanish,I do not understand.,3,0,0.025243035,0,0,0,Reject,1
2467,What is your favorite spanish word?,It seems that true answer is: dance,3,0.221,0.127615988,0,0,0,Accept,1
2467,What kind of dance you like?,I dance for a living.,3,0.218,0.995166898,0,0,0,Emphasis,1
2467,Do you know salsa?,I think that correct answer is: dance,3,0,0.953047633,0,0,0,Statement,1
2469,hi,Hi! I am a big engineer. Are you a mechanical engineer?,3,0.174,0.986948907,0.2,0,0,ynQuestion,1
2469,"no, i’m not","I am a police👮‍♀ officer, but i do not like to drive.",3,0.166,0.851933181,0.1,0,0,Reject,1
2472,I'm 9,I have a lot of friends,4,0,0.123803139,0,0,0,Statement,1
2472,Me too but they aren't humans they are dogs,I have a dog that is my favorite pet.,4,0,0.966827154,0,0,0,Emphasis,1
2472,Where are you living? I like to see your dog,I live with my mom and dad.,4,0.144,0.970927954,0,0,0,Statement,1
2472,Which city you living?,I live in the city. You?,4,0.508,0.999136508,0,0.3,0,Statement,1
2472,Me too,I have a lot of friends that are cute,4,0,0.913235247,0,0,0,Statement,1
2472,That's good. What do you do with your friends?,I like to go to the beach,4,0,0.958235264,0.1,0,0.1,Statement,1
2472,I like to go kayaking,I like to kayak with my friends.,4,0.615,0.998991907,0,0.5,0.1,Statement,1
2474,"Fine, I play ping pong. And you?",hello   great   i m playing ping pong  ,4,0.517,0.999855995,0,0.2,0.2,Clarify,1
2474,Are you a good player?,no :fu: not one bit i m ready to quit,4,0,0.786562741,0,0,0,nAnswer,1
2474,I love chocolate bars.,yes 🉑 it is more money for my chocolate bars i love so much,4,0.476,0.999561727,0,0.7,0.1,Emphasis,1
2474,How old are you?,i m <num>   and you  ,4,0.266,0.927286029,0,0,0.1,Statement,1
2474,I am 16 years old.,i see 👀 i am <num> years old,4,0.661,0.983007431,0.1,0.5,0.1,Statement,1
2474,What is your name?,my name is molly what 😦 is yours,4,0.517,0.998671532,0.1,0.3,0,whQuestion,1
2474,My name is Kevin.,oh   kevin is my husbands name  ,4,0.34,0.999822915,0,0,0,Statement,1
2474,That's really cool. Do you love him?,winter ☃ is my favorite time of year oh i m not familiar with him,4,0.153,0.735844731,0,0,0,Clarify,1
2474,What is your job?,right ▶ now waiting for a job,4,0.24,0.941119969,0,0,0,Statement,1
2475,i m fine and have a good day,I love to sing along the movies.,2,0.191,0.72094363,0,0,0,Emphasis,1
2475,whats about you?,"Hi, I am a senior in the 3rd grade.",2,0,0.912530303,0,0,0,Statement,1
2475,greattt,Brandon rogers,2,0,0.167201325,0,0,0,Statement,1
2475,i love my motorbike and driving it,I'll be back,2,0,0.055117551,0,0,0,Statement,0
2475,thats my greatest hobby,I don't know how many of these people have been doing this for years.,2,0,0.04866359,0,0,0,Clarify,1
2476,?,I am not sure what you mean. Are you 13 years old?,3,0,0.706343412,0.1,0,0,Clarify,1
2476,"no, am waitress",Do you like to run? I do.,3,0,0.552108765,0.1,0,0,Statement,1
2476,"no, just don't, but I like swimming",You can not do that. I am a bit of a health nut myself. Do you hate math class?,3,0.131,0.316413611,0.2,0,0,nAnswer,1
2476,"no, I like math",I am not very good at math.,3,0.263,0.996337175,0,0,0,Statement,1
2476,why so?,I am not sure what you mean.,3,0,0.801702201,0,0,0,Clarify,1
2477,Shake it off,"ah nice i know the owner , bill . how are you today ?",2,0,0.035713706,0,0,0,Clarify,1
2477,I'm good. I'm not Bill,congrats ! i need a credit card bahasa .,2,0,0.287077934,0,0,0,Clarify,1
2477,What credit card?,wow that's awful . why ?,2,0,0.057609227,0,0,0,Statement,1
2477,Why what?,i hear voices in my head,2,0,0.347433299,0,0,0,Clarify,1
2477,You should see a doctor,"i know i need an rx. Also, try to guess: my father is ...",2,0,0.059603486,0.1,0,0,Statement,1
2477,Who's your father?,"an electrician, funny you :)",2,0,0.718524575,0,0,0,Statement,1
2477,Then who are you?,"my parents , i'm too old for it .",2,0,0.011044142,0,0,0,Emphasis,1
2477,You are your parents?,"no my parents went to alice springs , australia to study spider venom",2,0.166,0.895795047,0.1,0,0,nAnswer,1
2477,That's interesting,it was a real gut punch affected how i look at people,2,0,0.04298415,0,0,0,Clarify,1
2477,How so?,it was just fair and earned twice what i got yesterday,2,0,0.039168421,0,0,0,nAnswer,1
2478,it is good. i had cancer but it is okay now so i am good.,I am sorry to hear that. What happened to your girlfriend?,4,0.255,0.94482255,0.1,0.1,0.1,Clarify,1
2478,i am married,I am married to my boyfriend. Have you three sisters?,4,0.508,0.989768326,0,1,0.2,Clarify,1
2478,no but i have children and grandchildren,I have two brothers and sisters. We are not close. Do you have one brother?,4,0.346,0.895975828,0.1,0.2,0,Clarify,1
2478,no i dont. how old are you,I am short. I have two brothers and sisters. Do you like tacos?,4,0.189,0.991087735,0.1,0,0.1,Clarify,1
2478,i dont,"I am a plumber, and can not live without my parents. Do you love❤ dogs?",4,0.148,0.486429453,0,0,0.1,nAnswer,1
2478,do you?,I do not. I am a yankee. You?,4,0.244,0.981986284,0.1,0,0.1,Statement,1
2479,hi,hi   whats your name  ,2,0.302,0.997093678,0,0,0,whQuestion,1
2479,riana,English! Do you speak it? I dont understand you,2,0,0.439451635,0.1,0,0,Reject,1
2479,ahahah,me too its the best,2,0,0.016898207,0,0,0,Statement,1
2479,goodbye,that is nice goodbye 👋,2,0.302,0.992212594,0,0,0,Statement,1
2482,"my day is fine, whats about your day?",I am doing well. How about yourself?,2,0.191,0.967301309,0,0,0,whQuestion,1
2482,i amfine too,"I like to cook, but i am not good at it.",2,0.174,0.884326518,0.1,0,0,Statement,1
2482,ı have to go towork,That is a long time. Do you like to cook?,2,0.183,0.294835448,0,0,0,Statement,1
2482,i working in a gas station,Do you do that for a living?,2,0.221,0.961766481,0.1,0,0,ynQuestion,1
2482,yes i love cooking,I love❤ cooking italian food.,2,0.74,0.994312525,0,0.7,0.1,Clarify,1
2482,ilove turkish foods,I am so fat.,2,0,0.090451501,0,0,0,Statement,1
2482,i love garden working,"I also enjoy gymnastics, i love❤ to lift weights",2,0.408,0.950229049,0.1,0.3,0.1,Continuer,1
2482,i m not fat,Are you normal? 😡,2,0,0.975026667,0,0,0,whQuestion,0
2483,I do not want to say my name,i never been to iceland i live in california,4,0.23,0.026234742,0.1,0,0,Statement,1
2483,I've been in iceland twice. I went as a soldier to kill people,do you like it ? i think its be too warm for me . 🙉,4,0.153,0.925135016,0,0,0,Statement,1
2483,It is cold,ohhhh yeah . really glad i have got good heat .,4,0,0.971139073,0,0,0,Clarify,1
2483,What is your major,"i can't even remember . i'd rather listen to my electronic music than study. Also, try to guess: i walk dogs ...",4,0,0.108130082,0.1,0,0,Clarify,1
2483,for living,"for living, funny you :)",4,0.639,0.999682426,0,1,0,Clarify,1
2483,yes that was obvious,"oh , i'm on my mom account to earn money and i'm only 11 year old 😇",4,0,0.046886098,0.1,0,0,Clarify,1
2483,These conversations are so contradictory,"yes , i have a knack for speaking writing texting. how are you doing tonight ?",4,0.153,0.071610346,0,0,0,whQuestion,1
2484,"Hi, great and you?",I am doing well. Just got done with my wife.,,0,0.987936914,0,0,0,Statement,1
2484,What did you do with her,"She left me, but i am not sure if i could do anything",,0.159,0.995515645,0.1,0,0,Statement,1
2484,Whatcha I feel bad,I am not sure what to do for living in a big city.,,0.159,0.56619519,0,0,0,Reject,1
2485,waht bmw?,alot of my computer screen unfortunately ! hoping to sight see more this week 🤠,1,0,0.085638851,0,0,0,Clarify,1
2487,fine thanks how are you?,i m fine   thanks for asking  ,2,0.508,0.995726705,0,0.2,0.2,Clarify,1
2487,tell me about yourself!,well i like video games   what about you  ,2,0.206,0.736944795,0,0,0,Statement,1
2487,what is your favorite music genre?,i like 😘 different genres how about you,2,0,0.998349547,0,0,0,whQuestion,1
2487,what do you do for living?,i am a pediatrician i have 🈶 got my own practice taking care of kids,2,0,0.93908757,0.1,0,0,Statement,1
2487,which sports do you like?,i do   but using my money to get a divorce   planning a vacation  ,2,0.159,0.185758308,0.1,0,0,Continuer,1
2487,do you like shopping?,i shop there every chance i get 🉐,2,0,0.996199906,0.1,0,0,Clarify,1
2487,are you single?,i was not really looking   but i m single,2,0.193,0.996021807,0.1,0,0,nAnswer,1
2487,what are you,nothing 🈚 just getting my uniform together what do you drive,2,0.217,0.498671234,0,0,0.1,Clarify,1
2487,a mini van,nice   i ve <num> kids and a mini van,2,0.537,0.99951911,0,1,0.1,Clarify,1
2488,"hah, what are you?",I am just studying to be a teacher,2,0,0.947226644,0,0,0,Statement,1
2488,are you a teacher?,"No, I just graduated college and I am a teacher.😟",2,0.386,0.999537587,0.1,0.3,0.1,nAnswer,1
2488,do you like college?,I do not. I like to read.☹,2,0.263,0.97236383,0.1,0,0,Statement,1
2488,what do u like to read?,I like to and read books,2,0.562,0.999458015,0,0.2,0.1,Statement,1
2489,You. Everything is good,i wish 🙏 it do because i d sleep better,3,0,0.061180335,0.1,0,0,Clarify,1
2489,What's bothering you?,not much   just been learning how to garden lately,3,0,0.975487471,0,0,0,Statement,1
2489,How old are you?,i am <num> how about you  ,3,0.286,0.997142851,0,0,0,whQuestion,1
2489,I'm 30. And I'm a music producer,nice   i m <num> now,3,0,0.881940484,0,0,0,Statement,1
2489,Do you have a pet?,yes 👍 i have one dog you,3,0.286,0.995473325,0,0,0,Emphasis,1
2489,I have a dog too. His name is Charlie,that is a nice name for a dog  ,3,0.456,0.994706452,0.1,0.1,0,Statement,1
2489,"Yes, it is. He's such fun",it is   he s my best friend,3,0.467,0.996430993,0,0.2,0,Statement,1
2489,Mine too,yes 👍 my mother teaches me to play cello games,3,0,0.060488109,0,0,0,yAnswer,1
2489,That's good. I'm a music producer,i produce rap for people  ,3,0,0.986433506,0,0,0,Statement,1
2489,I love rap music,i really like rap music,3,0.622,0.999588311,0,0.3,0,Statement,1
2489,Same!,i used to a long time ago,3,0,0.090697877,0,0,0,Statement,1
2489,Used to what?,all i know about alpacas i learned from an encyclopedia,3,0,0.065616019,0.1,0,0,Statement,1
2489,I don't know much about alpacas,that is a lot of alpacas  ,3,0.24,0.999933839,0,0,0,Statement,1
2490,i am not your mate. i am a 12 year old girl.,why what happened to you  ,5,0,0.867839813,0,0,0,whQuestion,1
2490,i dont hve many friends. do you have friends?,i do not care for them  ,5,0.173,0.450393558,0,0,0,Reject,1
2490,do you go to school?,i m in school 🎓 full time for a law degree wish i knew how to bake have kids,5,0.16,0.876759708,0.1,0,0,Clarify,1
2490,i hate school!,i moved there when i was <num> ,5,0.221,0.015665451,0.1,0,0,Statement,1
2490,i have blue eyes and red hair. What do you look like?,what do you look like   i ve blue eyes and blonde hair,5,0.821,0.999486208,0,0.5,0.2,Clarify,1
2490,We oth have blues eyes!,blue eyes can be really pretty  ,5,0.24,0.9989416,0,0,0,Other,1
2490,yes,what kind  ,5,0,0.093086228,0,0,0,whQuestion,1
2491,use what?,I like to cook.,1,0,0.043275472,0,0,0,Statement,1
2491,What you like to cook?,I like to cook. I like to cook.,1,0.572,0.999039054,0.5,0.5,0.3,Statement,1
2491,What is your hobbie?,I like to cook.😄,1,0,0.063347444,0,0,0.2,Statement,1
2491,What do you like when you don't cook?,I like to cook. I like to cook.,1,0.244,0.984538913,0.5,0,0.1,Statement,1
2492,hi,very,3,0,0.129003301,0,0,0,Statement,1
2492,how are you?,good 🉑 thanks tell me about yourself,3,0,0.947044969,0,0,0,Statement,1
2492,what are you doing now?,watching greys anatomy on hulu and you  ,3,0.221,0.965440452,0,0,0,Statement,1
2492,i’m reading,cool ✨ what are you reading,3,0.266,0.991796494,0,0,0.3,whQuestion,1
2492,the book of gery chepmen,yes 👍 it is a book series by isaac asimov about human like robots,3,0.159,0.056671374,0,0,0,yAnswer,1
2492,yes,do you collect anything   better than boyfriends,3,0,0.095005527,0,0,0,Clarify,1
2492,what’s your job?,stunts in the movies and such,3,0,0.137476906,0,0,0,Statement,1
2492,are you an actor?,no   i love movies   my parents used to take us to the movies a lot  ,3,0,0.497030616,0.1,0,0,nAnswer,1
2492,it’s interesting,it is very hard to work 🏢 and still in school,3,0,0.520468712,0,0,0,Statement,1
2492,how old are you?,i am <num>   going on <num>   ha,3,0,0.964574695,0.1,0,0,Statement,1
2495,"Hi, I'm jane and I have a band",your skin is blue ? my names bill nice to meet you,5,0,0.887136638,0,0,0,Clarify,1
2495,What do you do for living,"i work in an office building . it has also paid well , and supports my love of cars. Also, try to guess: i've never had ...",5,0,0.982184172,0,0,0,Clarify,1
2495,sex?,"steady relationship, funny you :)",5,0,0.718728662,0,0,0,Statement,1
2495,Dude you need to get laid.,i can tell if i don't like some one you are nice . thanks . what are you up to ?,5,0.16,0.016085597,0.2,0,0,Statement,1
2495,I'll clean my nissan pathfinder. what kind of car do you have,a convertible but nothing fancy,5,0,0.966190636,0,0,0,Statement,1
2495,Are you rich?,yes they can be smelly ! i don't like cleaning them ! 😄,5,0,0.027695613,0,0,0,Statement,1
2495,Are you rich?,yes they can be smelly ! i don't like cleaning them !,5,0,0.027695613,0,0,0,Statement,1
2495,You are smelly too :P,"yes , even with my fear of heights lol . ironic huh ?",5,0,0.324763745,0,0,0,yAnswer,1
2495,No it is not,yes it is great . bruno mars is an all star performer . who is your favorite ?,5,0.312,0.528282344,0.1,0.3,0,yAnswer,1
2495,Taylor swift,i sometime tried to draw celebrities like her,5,0,0.808880687,0,0,0,Statement,1
2496,bonjur!,This is all Elven to me.,5,0,0.068813607,0,0,0,Statement,1
2496,i am learning spanish. do you speak spanish?,"I do not speak English, but I do not have a job",5,0.218,0.989398599,0.2,0,0,Reject,1
2496,i am a musician,Cool. What do you do for a living?,5,0.206,0.743895769,0.1,0,0.1,whQuestion,1
2496,i do  music,"I like music, but I like music",5,0.263,0.996024728,0.4,0,0,Statement,1
2500,"Hi! Well, I have a dog and I always scared to killed by it",I have two dogs. They are great dogs. Are you an avid kayaker?,2,0.312,0.972939193,0.2,0.1,0.1,Clarify,1
2500,No I'm not,What do you do for a living?,2,0,0.725299239,0.1,0,0,whQuestion,1
2500,Are you kayaker?,Yes i am. I am a swimmer. Are you also a graduate student?,2,0.336,0.99120307,0.2,0.5,0.1,yAnswer,1
2500,"I never been in a school, I love knitting",I love❤ to crochet and volunteer at the humane society,2,0.386,0.977115035,0,0.1,0,Continuer,1
2500,I believe you are not a person,"I am a mother of two years, but i am a full time student.",2,0.182,0.04865827,0.2,0,0,Clarify,1
2502,it’s very interesting,Buy certified humane foods,5,0,0.028417438,0,0,0,Statement,1
2502,what’s your job?,"I do not work, I am a writer.",5,0,0.991279304,0.1,0,0,Statement,1
2502,"do you have children, brother or sister?","I do not have any, I have a brother.",5,0.254,0.981308281,0.2,0,0,ynQuestion,1
2502,where do you live?,"I live in the midwest, how about you?",5,0.244,0.998414874,0,0,0,whQuestion,1
2502,How old are you?,I'm old.,5,0.174,0.999681115,0,0,0,Statement,0
2502,are you 100 years old?,I'm not a kid.,5,0,0.827189565,0,0,0,nAnswer,1
2502,i live in Moscow,"Hi there, how are you?",5,0,0.125910297,0,0,0.1,whQuestion,1
2503,Plumber? I need one. Where are you from,i'm from texas . the best place to go is jamaica,5,0.183,0.821557105,0,0,0,nAnswer,1
2503,Why jamaica?,well there is a lot of pressure to push out good fake content . . get is aid that. hows it going tonight ?,5,0,0.129353985,0,0,0,Emphasis,1
2503,"It is not night, It is noon",it is night time here too ! about 2 . 15 in the am .,5,0.388,0.991927505,0,0.3,0.1,Statement,1
2503,Here it is 4 pm,"it is a great day to go job hunting. Also, try to guess: my favorite ice ...",5,0.302,0.924137652,0.1,0.2,0.1,Clarify,1
2503,cream is vanilla,"cream flavor is chocolate, funny you :)",5,0.286,0.999172211,0,0,0,Clarify,1
2504,I'm looking for a job,i m looking for a job  ,2,0.795,0.999576986,0,0.8,0.8,Statement,1
2504,"Yeah, me too",i m in love with sweets  ,2,0,0.554861546,0,0,0,Statement,1
2504,What sweet,yay   i m a girl   will you go to disney world with me  ,2,0,0.459760487,0,0,0,Clarify,1
2504,I guess I can take my daughter with me. She's a prodigy,that is great   i ve a daughter who is a prodigy  ,2,0.399,0.999861002,0.2,0.1,0,Statement,1
2504,She's plays piano like Mozart at 20,my daughter is very smart she s a prodigy,2,0,0.975659907,0,0,0.1,Other,1
2504,Mine too,do you ever dress them up   i am not fashionable  ,2,0,0.707853317,0,0,0,Reject,1
2504,No. I do not,why not  ,2,0.174,0.77135396,0,0,0,whQuestion,0
2504,I'm a doctor. I'm not fashionable too,that is awesome glad to hear i m a doctor,2,0.386,0.979675293,0,0.2,0,Clarify,1
2504,What kind of doctor are you?,stunts in the movies and such,2,0,0.018916201,0,0,0,Statement,1
2504,Stunts doctor?,that s great that you are a doctor        ,2,0.206,0.976870954,0.1,0,0,Emphasis,1
2504,Yeah. But I'm jobless. Where do you work?,the doctors office where i work plays music,2,0.244,0.816633403,0,0,0,Clarify,1
2504,Great. It sounds like a good place to work. Is there a vacancy?,it is   are you married   i am only <num> year into mine  ,2,0.182,0.604820907,0,0,0,Clarify,1
2504,I'm not married,interesting   are you single   married  ,2,0.266,0.985555649,0,0,0,Clarify,1
2504,"Yup, I'm single. A single mom",must be nice living the lonely and single life these days haha 🙈,2,0.166,0.857378662,0,0,0,Clarify,1
2504,Yes if you don't have a daughter to care for,what 😦 lol you are kidding me look her up,2,0.173,0.14727658,0,0,0,whQuestion,1
2504,I know where she is,is she   where are you from  ,2,0.316,0.997804463,0,0,0,whQuestion,1
2504,What do you miss?,they re boring   i hope to be an announcer for baseball someday,2,0,0.738369286,0,0,0,Clarify,1
2504,That's good,very much so   which ones  ,2,0,0.086368412,0,0,0,Other,1
2505,"great, how is your day",It is good. I am just getting ready to go to work. Are you 100 years old?,3,0.138,0.987000942,0.1,0,0,Clarify,1
2505,"noo, iam 29 years old",I am not sure i am a little old. I am a very experienced translator.,3,0.148,0.743226707,0.3,0,0,Clarify,1
2505,ilike dancing,"I like to dance, but i am not very artistic.",3,0,0.865605116,0.1,0,0,nAnswer,1
2505,and you?,I am good. I am just drinking my 10th cup of coffee.,3,0,0.589978933,0.2,0,0,Clarify,1
2505,cooffee,"I am a huge fan of all types of things, but not as tall as it is rare",3,0,0.049270172,0.1,0,0,nAnswer,1
2505,u drink a lot,"I do not drink, but i am very good at it.",3,0.174,0.990730226,0.1,0,0,Reject,1
2505,what are u?,"I am a woman, i am a woman and love to drink.",3,0,0.935124576,0.3,0,0,Continuer,1
2505,whats your job?,I am a retired vet. How about you?,3,0,0.990742147,0,0,0,Statement,1
2505,i m working in a book store,I am not working on a computer. I am not good at it.,3,0.209,0.989133775,0.2,0,0,Statement,1
2505,"computer is easy, u can leran it","I think i could use a lg phone, i am more of a loner.",3,0,0.172072381,0.2,0,0,Clarify,1
2505,maybe u can use,I would like to try it.,3,0,0.472739756,0,0,0,Statement,1
2505,lg mobilphone,I can not get behind on my computer.,3,0,0.12304838,0,0,0,Statement,1
2505,"thanks , see u, wit lol","No, i am not. I am very polite.",3,0,0.1002312,0.2,0,0,nAnswer,1
2507,"Sorry, I'm here.",i m here 🈁 how are you,3,0.24,0.992290556,0,0,0,whQuestion,1
2507,"Hello, my friend. I'm fine. What about you?",hello 👋 i am fine how about you whats your favorite color mine is blue,3,0.385,0.998236299,0,0.1,0.1,Clarify,1
2507,My favorite color is white.,that s neat mine is brown 🐴,3,0.24,0.897724807,0,0,0,Reject,1
2507,"Sorry, i'm really sleepy. I'm currently working at a bar at night to pay for college.",might go back ↩ to school one day yes i work,3,0.1,0.826967537,0,0,0,Clarify,1
2507,What is your job?,it is an advertising campaign i am hoping to get a promotion,3,0.166,0.226790816,0,0,0,Statement,1
2507,That's nice. I want to become a nurse when i graduate.,its a great place 🚩 to pick up men any hobbies,3,0.196,0.048718121,0,0,0,Clarify,1
2507,Do you have some hobbies?,boston i love 💑 hanging out in the commons and playing card games,3,0,0.931497812,0,0,0,nAnswer,1
2507,What kind of places do you love?,i love 💞 steak and veggies how about you,3,0.244,0.869123876,0,0,0,whQuestion,1
2507,Almost everything except chicken.,mmmm that sounds great   now i m hungry  ,3,0,0.600090384,0,0,0,Clarify,1
2507,What would you like to eat?,i like 💜 pizza and fried chicken yours,3,0.221,0.949736893,0,0,0,Statement,1
2507,"I like pizza too, but i hate chicken.",i love 💕 pizza who doesn t like it,3,0.271,0.993490994,0,0,0,Emphasis,1
2507,Totally agree.,yeah   i totally agree about that,3,0.508,0.977894604,0,1,0,Accept,1
2507,What els do you like?,i use geocache do you know what that s  ,3,0.452,0.06075561,0,0.2,0,Reject,1
2507,Not really,what do you do for a living  ,3,0,0.667444706,0.1,0,0,whQuestion,1
2507,I work at a bar,that s cool ✨ i need a job,3,0.263,0.978489041,0,0,0,Statement,1
2507,Don't you have a job?,i don t have 🈶 a job,3,0.669,0.999764144,0,0.5,0,Clarify,1
2507,You should find one.,i don t like 👫 it you should make money,3,0.408,0.110172391,0,0.3,0,Clarify,1
2507,Thanks for your answers.,ok ☑ what is the answer,3,0,0.702922106,0,0,0,whQuestion,1
2511,Hi! What is your job?,"i had worked at a factory making boxes , you ?",1,0,0.977481902,0,0,0,Statement,1
2511,i'm a student,"cool . i am a ballerina and teach sunday school like my mom used to. Also, try to guess: i am 40 ...",1,0.124,0.450047702,0.1,0,0,Clarify,1
2511,How old are you?,"years old, funny you :)",1,0.359,0.994540989,0,0,0,Clarify,1
2511,What is your job?,i'm a cook duh lol what is yours,1,0.435,0.465439945,0,0.3,0.2,nAnswer,1
2511,What is your sex?,"silver , how about your favorite ?",1,0.266,0.081154428,0,0,0,whQuestion,1
2512,hi,Hi! Are you a plumber?,1,0.266,0.996613801,0,0,0,whQuestion,1
2512,"no, I am buddist",Oh that is weird.,1,0,0.826987147,0,0,0,Statement,1
2512,why?,I am a plumber.,1,0,0.664961398,0,0,0.2,Statement,1
2512,what does it mean?,"It is a secret, i am a plumber.",1,0.206,0.891379237,0.1,0,0.1,Statement,1
2512,speak I one more time,You are a chef? I am a plumber.,1,0.206,0.071264073,0.1,0,0.1,Statement,1
2513,Hello. I'm good,Hello how are you doing today?,3,0.24,0.987230361,0,0,0,whQuestion,1
2513,I'm good. I'm eating Shawarma right now. I love it,That is awesome! I have never heard of that. Do you like to ride horses?,3,0.148,0.04450712,0.1,0,0,Statement,1
2513,No. I don't ride,I do not think that. I am a very good person. Do you have three arabian horses?,3,0.138,0.643425703,0.1,0,0,Reject,1
2513,"No, I don't have horses",I do not like to ride my horse to the horse shelter do you help tend the fields?,3,0.134,0.992012799,0.2,0,0,Clarify,1
2513,"No, I don't",I do not think you would like it.,3,0.206,0.876408577,0,0,0,Statement,1
2513,Where are you from?,I am from the united kingdom,3,0.24,0.998834074,0,0,0,nAnswer,1
2513,Nice. I'm from Canada,I love to ride my horse riding on the horse side,3,0,0.424992472,0.1,0,0,Clarify,1
2515,I have two of them. They help me to gain money on twitch,😁,3,0,0.721140444,0,0,0,Statement,0
2515,Told you I have 2 brothers,I have a lot of brothers.,3,0.562,0.995770872,0,0.2,0.1,Emphasis,1
2515,You just said one,I have a lot of brothers and sisters.,3,0,0.061235316,0,0,0.1,nAnswer,1
2515,Dude you said you have one brother,I have a brother. Do you have any siblings?,3,0.452,0.998080611,0.1,0.2,0.1,ynQuestion,1
2515,Why are you changing it,"I like to cook, but I like to cook",3,0,0.37595138,0.4,0,0,Statement,1
2515,Gender?,"I am a female, I have a lot of brothers.",3,0,0.933768749,0.2,0,0.1,nAnswer,1
2515,And sisters?,I have a brother. I have a brother.,3,0,0.914909542,0.5,0,0.1,Statement,1
2515,What do you like most,🙂,3,0,0.486023337,0,0,0,Statement,0
2515,I read as cock for a second,😟,3,0,0.54924345,0,0,0,Statement,0
2515,Yes,🙂,3,0,0.769534469,0,0,0,Statement,1
2515,I have siblings gal,I have two brothers and sisters.,3,0.508,0.997202873,0,0.3,0.1,Clarify,1
2515,Please stop saying that,I do not know what that is,3,0.221,0.056359947,0,0,0,Statement,1
2515,#sendnudes,Hi how are you doing,3,0,0.044223052,0,0,0,whQuestion,1
2515,That is enough,I have a lot of brothers and sisters.,3,0,0.037714697,0,0,0.1,nAnswer,1
2516,hii,Eh?,3,0,0.108110838,0,0,0,Statement,1
2516,florida is great,😃,3,0,0.106773198,0,0,0,Statement,1
2516,do u speak spanish?,I speak french and English,3,0.266,0.993166029,0,0,0,Continuer,1
2516,"i speak spanish too, and german",I speak french and English,3,0.51,0.999225855,0,0.2,0.1,Continuer,1
2516,ilove singing,"I like to sing, but I am a violinist.😀",3,0,0.712071598,0.1,0,0,Statement,1
